"rating","fullContent"
1,"el hotel parece en decadencia, parece que estuvieran dejándolo caer. Nada funciona. La atención del personal es pésima.
La suite innecesariamente grande. Olor a humedad, alfombra sucia. Cocina enorme sin una pava o algo para calentar agua. Un solo vaso en toda la suite.
El secador de pelo se me quemó mientras lo estaba usando. Hacía un ruido lamentable y estruendoso.
la ducha no tenía flor, salía un chorro de agua.
Todo daba la sensación de deterioro.
Me dio mucha pena ver la decadencia total de este hotel al que antes solía ir con frecuencia
el frigobar tiene la puerta rota y las bebidas calientes"
3,"El hotel esta en una excelente ubicación, las suites son muy cómodas y espaciosas, el piscina es un poco pequeña, lo que se tiene que mejorar es el restaurante el desayudo no tiene variedad, el personal no esta capacitado al nivel de un hotel de 5 estrellas y la comida en general carece de calidad, situación que esperemos la gerencia tome en cuenta."
3,"Buena ubicación del hotel que es un edificio enorme con balcones muy atractivos a la vista fácil de destacar.
Las suites son lo suficientemente grandes y muy bien equipadas para pasarla en familia, no esperen lujo, la limpieza es buena pero puede mejorar en ellas como en los pasillos.
El punto malo es la relación calidad/precio. Muy alto para lo que se ofrece ademas que aunque nos ofrecen una suite grande no se me permitió ingresar con mi niño sin pagar una tarifa extra. Agregando que aunque lo dejen dormir con nosotros no estaria tomado en cuenta para el desayunó. Señores su desayuno buffet no justifica el precio que se agrego por un pequeño de 11 años que para ser un residente Boliviano es exagerado siendo que en cualquier otro hotel el precio de un adulto invitado al desayuno es apenas el 50% de lo indicado.
Y si bien se agrego una cama extra ""buscando su comodidad"" por parte del hotel. Debo mencionar que lo normal con un niño y si no se solicita la cama extra esta va por cortesía del hotel."
3,"Pasé 4 semanas en ese hotel por trabajo, la calificación global es buena teniendo en cuenta que en 4 semanas pueden surgir muchos fallos y testas el nivel de servicio todos los días y a todas horas. La piscina es testimonial, demasiado expuesta a la zona de recepción y restaurante. El desayuno más que aceptable, abundante y bien atendido, la habitación muy grande, era una doble suite. Las instalaciones en general andan pendientes de una reforma seria, pero en general todo funcional. Recomendable."
3,"He estado alojado por tres noches en un viaje de negocios. La atención del personal tanto del hotel como del restaurante ha sido muy profesional. Las habitaciones muy amplias pero claramente este hotel necesita una renovación, sobre todo las alfombras y cortinas de las habitaciones así como los cuartos de baño que están sumamente castigados.

Salvando ese tema el hotel cuenta con una ubicación excelente y con un jardín aceptable y agradable con una piscina pequeña pero coqueta. Es recomendable si lo que buscas es un sitio bien ubicado y poco más."
3,"El hotel está muy bien ubicado, con amplias habitaciones tipo departamento. Nada que se destaque, se nota que hace bastante tiempo no se refacciona ni moderniza, especialmente las alfombras de las habitaciones que están manchadas y deshilachadas. Y mucho cuidado con el servicio a la habitación, que cargan un 20% sobre la lista de precios. Y más cuidado aun con los precios de los vinos, por una botellita de 375 ml llegan a cobrar Bs. 200 que son casi 30 dólares. Una estafa!!!"
3,"Primero lo bueno: el hotel se encuentra muy bien ubicado en el mejor barrio de santa Cruz en una zona segura y comercial, las habitaciones son departamentos espaciosos bien amoblados con buen gusto y confortables, poseen un cómodo balcón .Lo malo es que las habitaciones puede ser por las alfombras huelen muy mal, al baño le hace falta mantenimiento y una limpieza más profunda, es inadmisible que en un hotel 5 estrellas los amenities son muy pobres y con dispenser para jabón y shampoo ( como en un hotel 2 estrellas) en cuanto al restaurante si bien es un espacio agradable la atención es lenta y mala, la comida tampoco es demasiado buena. Me quejé por ello en recepción pero me di cuenta que no les importaba mi sugerencia."
3,"Muy buen hotel, algo quedado en el tiempo, habitaciones muy amplias, a mí me tocó la 2110, muy bonita y buena vista al parque y piscina. Solo le faltaría un poco de mantenimiento, pero en general muy buen estado. No cuentan con plancha en la habitación, ni secador de pelo. Pero después es muy completo. Excelente frigobar, y cuenta con cocina. Hay WIFI bastante bueno en la habitación, no así tanto en el lobby.
El desayuno bueno pero poca variedad, no había tostadora. En general tuve una muy buena "
1,"El servicio fue pésimo, tanto de la seguridad del parqueo, que no saben si un techo tiene 5 o 3 metros de alto, créanme la diferencia es bastante sustancial, la recepción no daba pie con bola, y para más desgracia lo que sobra es gente en recepción, hay una persona para cada cosa, para que luego se quejen de la burocracia gubernamental, pues es peor la de este hotel.

Las instalaciones un poco anticuadas pero en general bien, aunque caro para lo que es, y más tener que pagar por adelantado día a día durante unos cinco días, alucinante.

De todo esto nos quejamos, y lo mejor de todo fue que días después de esta estancia nos presentamos en el hotel para pasar una noche antes de viajar en avión y de revisar en webs que el hotel tenía disponibilidad de todo tipo de habitaciones una hora antes de la llegada, y cuando llegamos y nos reconocieron nos dedicaron un ¡no tenemos habitaciones disponibles!....

Simplemente vergonzoso..

Por cierto en los alrededores hay más hoteles, con buenas ofertas a pesar de que la zona es cara, buenas instalaciones y sobre todo infinitamente mejor atención.."
3,"Las habitaciones son muy grandes, tipo apartahotel, tienen cocineta lo que puede ser funcional para ir en familia, pero aún así el mobiliario de la habitación, y las instalaciones de baño son antiguas y obsoletas, tiene servicio de desayuno pero no muy variado, tiene la ventaja de estar hacia el centro, lo que lo hace muy funcional para acceso, el servicio de internet es bastante malo"
3,"Parece ser un edificio de departamentos que lo usan como hotel. La habitación son muy grandes, pero con alfombra con un olor insoportable, es un laberinto de escaleras y pasillos llegar a las habitaciones. El restaurante de buena calidad pero muy mala atención. En general muy mal mantenimiento y atención no es buena. No es un 5 estrellas como dicen ser, llegan a 3."
1,"Estuve en enero por dos noches con toda mi familia. Reservamos el departamento más grande de tres dormitorios. Casi sin mantenimiento el edificio. La atención y trato al huésped es pésima. Pedimos cosas a la habitación que nunca las llevaron. El servicio de desayuno al cuarto demoro 2 horas. No había aire acondicionado en la recepción lobby y pasillos cuando afuera hacia 45 grados. Realmente fue una pésima estadía. Esperaba algo bueno porque dicen ser 5 estrellas y todavía conservan la infraestructura. Decidí cancelar una reserva que tenía para febrero. "
3,"Mi expectativa era alta... sin embargo muchos detalles demostraron que el yotau de cinco estrellas solo se ve en el precio. Atención de recepcionista pésima... parecía que nos hacia un favor en atendernos. Personal atento y cortés ... el cuarto viejo con mucha humedad... no había shampoo si no había ni shampoo ni jaboncillos. Descordinacion entre la recepcionista y las peticiones que habíamos solicitado y el restaurante... buena comida y restaurante ok. "
3,"No amerita 5 estrellas. La habitación era mediana, el baño era antiguo, el espejo estaba manchado (por lo viejo). Los enchufes de la habitación no tenían entrada para laptop. Cuando solicité adaptadores, me indicaron que estaban todos prestados. Felizmente me consiguieron uno después de una hora. La habitación filtraba algunos sonidos de otras habitaciones (incómodo). El restaurante estuvo regular. Uno de los platos lo recibí crudo. Ofrecieron cambiarlo por otro, pero por el apuro no fue posible para mí. El desayuno buffet estuvo semi variado. La zona es buena, hay buenos restaurantes cerca."
3,"Muy buena ubicación, cerca de una zona muy linda para salir a cenar por Av. San Martín. Es muy cómoda la habitación, esta buena, pero le falta invertir en detalles. Se nota que en los 90 debe haber sido un gran hotel. No menos de 70 metros con living comedor y dormitorio."
2,"Estuve 8 días hospedado con mi esposa por vacaciones y a medida que pasaban los días me decepcionaba cada día más.

Viernes 20 no dejaron ninguna toalla después de la limpieza. Al insistir que repusieran en recepción, solo envían de baño y no las de mano.

Miércoles 18 piscina cerrada. No se dio aviso a nadie que se realizaba una reparación ese día.

Jueves 19 bajamos a restaurante a cenar pedimos y solicitamos subir la cena a la habitación, ya que mi esposa se sentía mal de salud. La cena nunca llegó a la habitación (igual la cobro el hotel).

Miércoles 18 se solicitó un servicio a la habitación (te de manzanilla). El cual nunca llegó.

La reposición del frigobar no se hacía diariamente
Por lo cual fui a supermercado a comprar para mantenerlo surtido.

En una semana nunca se sanitizo el baño. No se sintió el aroma a cloro.

Cortina de habitación no cerraba y se mantuvo así desde el primer día hasta el fin de mi estadía. El sol molestaba en la mañana y no dejaba descansar.

Desayuno supuestamente hasta las 10:30, después de las 09:45 ya no reponen nada y a esa hora debe servirse lo que quedó del buffet.

En el momento de check out hice mis descargos y me hicieron un porcentaje de descuento en la cena que no subieron y tuve que pagar un adicional para que un taxi me llevara al aeropuerto.( Lo más notable fue que el taxista después me estaba cobrando igual la carrera en el aeropuerto ya que el hotel no le avisó)

En mi opinión le sobran estrellas.


Cristian Chile "
1,"Nunca vi una cosa tan espantosa como este hotel. Había bichos por todos lados. Me desperté la noche siguiente con pulgas. La atención de lo peor. Muy sucio, incluso el baño tenía suciedad de los huéspedes anteriores. La verdad estoy muy decepcionado. "
3,"habitaciones muy amplias, me toco un departamento con 3 habitaciones, 3 baños. El desayuno es básico y en las primeras horas se terminan as frutas y no las reponen. La limpieza de las habitaciones es correcta. Es adecuado para un viaje de negocios."
3,"Es un hotel con muchas posibilidades, las comodidades y la ubicación, son buenas.
Las habitaciones son amplias, pero necesitan un cambio de piso y pintura.
Vivi cuatro meses en el, la atención fue esmerada, muy por arriba del promedio de la atención en la ciudad.
Buen termino entre la oferta y el precio."
